id	created_at	author	location	full_text	category	sentiment
1.46135E+18	2021-11-18 15:00:02+00:00	The Weekly Reel Podcast		"In this recast, the guys including special guest, Aejay Gonzales, break down their favorite aspects of #Eternals. What was your favorite aspect of Eternals? Check out the full podcast episode (Ep047) now streaming on Apple and Spotify. "	o	p
1.46135E+18	2021-11-18 14:59:25+00:00	Jami	"TWD, Marvel, & TLJ"	I’m seeing #Eternals again on Sunday. 😌	o	p
1.46135E+18	2021-11-18 14:54:33+00:00	sadness	"Kota Bandung, Jawa Barat"	"#Eternals ✅ 
next stop
#SpiderManNoWayHome ⏳"	o	p
1.46135E+18	2021-11-18 14:53:08+00:00	Aragorn Aragon		"My #Eternals review. Dull, slow &amp; pompously convoluted.  Rick's Cafe Texan: Eternals: A Review (Review #1545) "	o	x
1.46135E+18	2021-11-18 14:49:09+00:00	Nikki⎊ Without their flaws they wouldn't be human✨	Somewhere in the MCU	#Eternals phone case arrived ❤ 	o	p
1.46134E+18	2021-11-18 14:44:29+00:00	Jass 흣	Brasil	"Gilgamesh💪🦬
Collab with @the_theusz 
.
#Eternals #Eternos #EternalsGilgamesh #Marvel #Fanart #Digitalart #Digitalpainting #Illustration "	o	n
1.46134E+18	2021-11-18 14:41:03+00:00	YOUR Red 5 Network	Coruscant	"Birthday bash here plus some special news!

EP62 NOW STREAMING!

The crew are joined this week by original @Rogue1Radio co-host @charlespdk to celebrate #SpiderManNoWayHome  #Dune  , #Eternals  and more!

Apple: "	o	p
1.46134E+18	2021-11-18 14:38:39+00:00	Marvel Fans India	"Kerala, India"	"#OnthisDay Wishing a Happy Birthday to our Sprite #liamchugh 😍😍❤

#MarvelFansIndia #Eternals "	c	p
1.46134E+18	2021-11-18 14:38:33+00:00	Gary	"New Braunfels, TX"	"@AMCTheatres why am I paying premium #IMAX prices for out of focus movies and having to watch all of #Eternals though someone's vaping smoke? Where are your employees/managers? No one scanning tickets, no one checking auditoriums, NO SECURITY! #amcbayou15 in #pensacola is #unsafe"	o	p
1.46134E+18	2021-11-18 14:36:14+00:00	🦔		"my beautiful, beautiful Makkari&gt;&gt;&gt;&gt; #Marvel #Eternals"	e	p
1.46134E+18	2021-11-18 14:36:02+00:00	maddie saw eternals	17 • she her • white	"// minor #Eternals spoilers 

THE WAY DRUIG KEPT HIS ARM AROUND MAKKARI’S WAIST AM YELLING "	e	p
1.46134E+18	2021-11-18 14:33:02+00:00	Mr. অনিরুদ্ধ/अनिरुद्ध/Aniruddha	"Kolkata, India"	"#HarishPatel Seen  #Eternals 
 We have seen him act in many movies of 90's. Best actor ❤️. He has all kinds of acting skills. Nobody noticed you. 
#BollywoodNews @rohitjswl01 @THR @bollywood_life @taran_adarsh see. #ChloéZhao 🙏🏻 "	c	p
1.46134E+18	2021-11-18 14:32:49+00:00	The Beard	"Atlanta, GA"	@SwiftOnSecurity Plot of #Eternals	p	n
1.46134E+18	2021-11-18 14:25:08+00:00	PANDA		Marvel: Listen to Marvel Studios' #Eternals composer @Djawadi_Ramin talk about bringing the themes of the film to life through music! 🎼  	o	n
1.46134E+18	2021-11-18 14:24:10+00:00	Kenny Hargrove	"Los Angeles, New York"	Jane Campion criticises superhero films: ‘I actually hate them’ 	o	x
1.46134E+18	2021-11-18 14:16:44+00:00	Rogue One Radio	Jedha City	"EPISODE 62 NOW STREAMING!

The crew are joined this week by original R1R co-host @charlespdk to celebrate their 2nd birthday! They talk about the #SpiderManNoWayHome trailer, #Dune , #Eternals and more!

Apple: "	o	n
1.46134E+18	2021-11-18 14:15:00+00:00	Nerd Flix & Chill		"NFC Podcast Dives Deep in Marvel's Eternals in this Podcast Review!

"	o	n
1.46134E+18	2021-11-18 14:09:18+00:00	Beka Shaw		"@DeseretNews @Marvel @HerbScribner I already get captions at @Cinemark and @megaplextheatre. They give me a thing that goes in my cup holder. I can have captions without requiring everyone read along. I'll say, tho, it was magical to have captions on the screen during #eternals #deaf"	o	n
1.46134E+18	2021-11-18 14:08:50+00:00	Film On Tap		The video version of episode 4 of the show is now live! Names can be tricky and the laughs started early and didn’t let up. Make sure to watch the new episode at 	o	n
1.46134E+18	2021-11-18 14:07:03+00:00	Justin Cristelli	"Norfolk, Virginia"	Eternals Is Good | A Mostly Non-Spoiler Review #Eternals 	o	p
1.46133E+18	2021-11-18 14:04:53+00:00	Keagan Tan		"Watched #Eternals tdy. Pretty slow paced as origin movies go compared to usual #Marvel movies. With so many new characters, guess it's challenging to squeeze their stories into a reasonable screening time. But I'm open to a sequel. I mean it can't be worse, can it? 🤔 #Movie2021 "	e	n
1.46133E+18	2021-11-18 14:03:37+00:00	Hedge	"Toronto, Ontario"	"Maybe best part of @sarahwhit10 piece attempting to call #Eternals a ‘miss’ (🙄) - she spends pages talking MCU and quotes a Thompson U professor his strategic thoughts ..🔝

Sarah - you have it wrong  - movie first to introduce new 🦹🏻‍♀️ then @disneyplus to develop characters  $DIS"	o	x
1.46133E+18	2021-11-18 14:01:37+00:00	Hado 90: Kurohitsugi		"Chills everywhere 
#Eternals "	o	n
1.46133E+18	2021-11-18 14:01:18+00:00	Ayyyy		"Shes an icon, shes a legend &amp; she is the moment. #thena #eternals "	e	p
1.46133E+18	2021-11-18 14:00:02+00:00	The Movie Gang	"Durham, NC"	"Check out our #MovieReview of #Eternals this week on the #moviegang #podcast. Can #ChloeZhao epic cinematography scope match other #marvel movies or will its century-spanning plot feel bloated? 

#Cinema #FilmTwitter #Filmmaking #filmtwt #film #movietwit 

"	o	n
1.46133E+18	2021-11-18 13:57:27+00:00	Michelle Ami Reyes	"Austin, TX"	"It’s no secret I like the #MCU. Getting to chat with @kevinhyi , @fobesman and @RevMcGarry about the #Eternals was a treat. "	o	p
1.46133E+18	2021-11-18 13:55:24+00:00	Nix - All-in Eternals	Hong Kong	Lmao we manifest #Druig #Eternals 	e	n
1.46133E+18	2021-11-18 13:50:54+00:00	Ani/Wolfstar my passion ⭐️🐺	Spain• Layout by the love of my life @KlTTHEYOUNGER and @@upthehillart_ 	When will #eternals go up to Disney+? I need it to live	o	n
1.46133E+18	2021-11-18 13:50:29+00:00	Autumn 💜	Ireland 🇮🇪	"After watching #Eternals last night and thinking it over, I honestly thought it was a great film. Chloe Zhao as a director and a cinematographer is fucking fantastic (hire her more pls), the casting choices couldn't have been better."	c	p
1.46133E+18	2021-11-18 13:50:23+00:00	Faiz Rizky		"#SpiderMan should’ve asked #Druig’s help fr.
 #Eternals #SpiderManNoWayHome "	p	n
1.46133E+18	2021-11-18 13:48:53+00:00	Guy Fxxkes		"After watching #Eternals , I was convinced that Thanos was right and is one of the Good guys.."	p	n
1.46133E+18	2021-11-18 13:44:44+00:00	BAHIZI🇷🇼	Niffleheim	"#whatif the celestial who was shown in #Eternals  is not the dreaming celestial but instead it is galactus?!?!
Dam I am loving these theories!!"	p	p
1.46133E+18	2021-11-18 13:42:36+00:00	minx (SAW ETERNALS)	she/her ~ 16 ~ enfp-t	okay #Eternals was pretty cool	o	p
1.46133E+18	2021-11-18 13:42:25+00:00	Olwethu-Thando Klaas	Where The Wild Things Are	This man looks like this AND  is also the composer of the - Forget #Eternals bruh - #GameOfThrones MUSIC 😍🤤💦 	o	n
1.46133E+18	2021-11-18 13:40:30+00:00	hmv Edinburgh	"Edinburgh, United Kingdom"	We have some #Eternals merchandise for you to get your hands on! @Marvel @MarvelStudios @BarryKeoghan @kumailn @gemma_chan 	o	n
1.46133E+18	2021-11-18 13:40:12+00:00	Shape158Shifter	Malaysia	"Strictly believe that movies are purely for entertainment! 100% entertainment! Movies shouldn't be a tool where people try to push their agendas! Entertainment, relaxing, stress releasing tools! Should forget about it after you've left the theatre! #Eternals"	o	p
1.46133E+18	2021-11-18 13:37:52+00:00	˗ˏˋ stilinski ˊˎ - ᵉᵗᵉʳⁿᵃˡˢ	a galaxy far far away	#ETERNALS: you were never on my side. 	o	n
1.46133E+18	2021-11-18 13:35:59+00:00	Best Of Lia Mchugh	BAYOU : STREAMING NOW	"📹| lia mchugh says that richard madden use to called her ""babe"" on set of #eternals "	c	n
1.46133E+18	2021-11-18 13:32:31+00:00	TI∆.™	"Melbourne, Australia"	Just walked out of #Eternals one of the BEST #Marvel  films. So beautiful and action packed. I legit CRIED twice while watching it 😭😄so freakin amazing. 12/10 would DEFINITELY recommend. 	a	p
1.46133E+18	2021-11-18 13:32:12+00:00	𝙏𝙃𝙀 𝙎𝙄𝙏𝙃 𝙇𝙄𝙎𝙏🎙IRAJ	Galaxy far far way...	"Check out Ep 276🎙️ of TSL we were missing a couple of folks but Sal @RogueRebelsFam came in &amp; killed it!
We Cover:
#SpiderManNoWayHome #StarWars #Eternals #TaylorSwift 
@ericstrothers @TomChansky @TheSithlistBoo@Lesismore78 @CursingUser  "	o	n
1.46133E+18	2021-11-18 13:30:13+00:00	Handsome Jape	Hong Kong	Just watched Eternals! All I can say is... These guys need to get a Degen Ape and just chill. #truth #eternals	p	x
1.46133E+18	2021-11-18 13:30:01+00:00	Marvel Entertainment	"New York, NY"	Listen to Marvel Studios' #Eternals composer @Djawadi_Ramin talk about bringing the themes of the film to life through music! 🎼  	o	n
1.46132E+18	2021-11-18 13:23:39+00:00	Jomark Magbanua	Philippines 	"We were tasked to create an essay about our national hero, and since I still can't get over the fact with how beautiful the #Eternals  was, I decided to insert an iconic yet emotional line from the film:

#Thena 
#MCU 
#Marvel "	a	p
1.46132E+18	2021-11-18 13:15:00+00:00	TakerlamaCosplay	"ShenZhen, China"	"2021 Eternals Ajak Cosplay Costume $137.99, Free Shipping Now. @takerlama 
Shop Here: "	a	n
1.46132E+18	2021-11-18 13:12:11+00:00	zara 🛸 | eternals & dw spoilers	she/her. 23. lesbian.	so true besties #Eternals 	e	n
1.46132E+18	2021-11-18 13:11:00+00:00	ScreenCrush	New York	"With #Eternals in theaters, let’s rank every movie since the beginnings of Marvel to today. "	o	n
1.46132E+18	2021-11-18 13:09:41+00:00	PSUFan5		@Itssan17 Funny how that worked out. #Eternals was divisive but I thought it was twice as good as TSS.  Snydercut is in a league of its own.  #RestoreTheSnyderverse	o	p
1.46132E+18	2021-11-18 13:07:45+00:00	em		the way druig refers makkari as “my beautiful makkari” warms my heart everytime #eternals	e	p
1.46132E+18	2021-11-18 13:06:36+00:00	Jilla Raju	India	"Shang chii is better than Eternals 🙂
Infact it is also New Era , Eternals is not much satisfied except post credit scene , Dark knight .... #Marvel #Shangchi #eternals #NoWayHome @MarvelStudios"	o	x
1.46132E+18	2021-11-18 13:06:00+00:00	Nikkipedia	Yancy Street	Having seen #Eternals I hope that Jim Krueger was heavily remunerated by Disney	o	p
1.46132E+18	2021-11-18 13:04:41+00:00	"I’m Eating, Bruh"	"Louisville, Louisville"	"Makkari set the Bar for Speedster Scenes. She was really Zoomin, that Slow motion shit Played out now. #Eternals"	e	n
1.46132E+18	2021-11-18 13:02:19+00:00	"Brandon ""Frodo Blackins"" Collins"	"Queens, NY"	video of our @mediumppodcast review on #Eternals with special guest @RonSeoulOh of @POC_Culture is up right now! give it a watch and subscribe to our YouTube page! 	o	n
1.46132E+18	2021-11-18 13:01:50+00:00	Lidya M.		"Single fighter 😌 
#eternals time 🍿🥤 "	o	p
1.46132E+18	2021-11-18 12:59:04+00:00	TheDude!	"Amdavad, India. "	"If you thought #Eternals will stop making connections with #Avengers with storyline, #GameOfThrones with Sersi and Kit Harrington and #DCuniverse with Ikaris-Superman, you get Ajak and the Sersi use #HarryPotter’s ‘Golden Snitch’ to communicate with the Celestials. "	e	p
1.46132E+18	2021-11-18 12:57:26+00:00	Ace Sedai — Clairo Era	Caemlyn	"Wenwu and Sprite calling people who look decidedly older than them “young man” is so funny to me.

#ShangChi #Eternals "	p	p
1.46132E+18	2021-11-18 12:57:12+00:00	IMC Cinemas	Ireland	"🎟️What's on this weekend at IMC 🎟️

Haven't gotten the chance to make that cinema trip? 
We've got plenty of movies to choose from. 🍿

Book your tickets now at "	o	n
1.46132E+18	2021-11-18 12:56:03+00:00	Jill 🧭	🌎 	#Eternals family 🤧🥺 @gemma_chan @LaurenRidloff #ChloeZhao @kumailn @_richardmadden #AngelinaJolie @salmahayek #DonLee #BarryKeoghan #liamchugh   Check out erin ᗢ's video! #TikTok 	c	n
1.46131E+18	2021-11-18 12:38:42+00:00	Narrative Escapes	"North East, England"	"The MCU films are getting worse narrative...

...yet #ShangChi is probably well into my top action films list. Easy...

... #Eternals crams a lot in which can dampen it a bit but overall that third act is easily one of Marvels best.

So, well, not that clear for me."	o	x
1.46131E+18	2021-11-18 12:37:37+00:00	MCU Stan Account (Sersi and Dane Shipper)	"Washington, DC "	"Sersi’s green winter jacket and blue beanie are perfect for the holiday season. She is a true fashion icon. 

#Sersi #Eternals "	a	p
1.46131E+18	2021-11-18 12:29:30+00:00	Arish✨		"Also please tell me Kit Harrington is there for a reason ... He must be some kind of superhero or something.

#Eternals"	c	n
1.46131E+18	2021-11-18 12:25:50+00:00	Ajak’s son | ETERNALS ERA	he/him | 21 | bi | desi	ROUND 2 OF #ETERNALS TOMORROW FINALLY 	o	p
1.46131E+18	2021-11-18 12:25:46+00:00	Eigenwereld.nl		Odin Makes: Thena's golden weapon from the Eternals 	a	n
1.46131E+18	2021-11-18 12:22:41+00:00	Tanat Pruetthipun	North East region of Singapore	"Happy Birthday to @LiaRyanMcHugh who starred as #EternalsSprite in @MarvelStudios @TheEternals #eternals Also starred in American Woman, Totem, Into The Dark, @thelodgemov @Songbird . "	c	p
1.46131E+18	2021-11-18 12:19:39+00:00	🎇🎇DAINA WALSH FOREX TRADER 🏙🏙	"Colorado Springs, CO"	"they are destined to continue being poor for your negativity, always think positive instead of money, think positive in your business, you can have this money in just 7 hours if you are destined to make money,#Eternals"	m	n
1.46131E+18	2021-11-18 12:19:00+00:00	Watch Eternals (2021) Online Free | Movies 4k	United States	"While Fandango’s Erik Davis called the film as “spectacularly weird and rich,” #Eternals #MarvelComics #MCU #Marvel #MarvelPhase4 @Eternals4k
#GemmaChan #LiaMcHugh #KumailNanjiani #BrianTyreeHenry #LaurenRidloff #MaDongseok #BarryKeoghan #SalmaHayek #AngelinaJolie #RichardMadden"	c	p
1.46131E+18	2021-11-18 12:09:33+00:00	Carmen Diamandis ⚜ (watched Eternals 3x)	Cuntville 	"I'm not into threesomes but I will never say no if it's Thena and Druig 🥵

I got taste 

#BarryKeoghan #AngelinaJolie #Eternals #Druig #Thena "	e	p
1.4613E+18	2021-11-18 12:06:17+00:00	WhatNow	Asgard	#Eternals is still in theatres. #ShangChi premiered on Disney+. The #NoWayHome trailer just dropped and #Hawkeye comes out next week. What a time to be a Marvel fan.	o	n
1.4613E+18	2021-11-18 12:04:54+00:00	Danny York	"Muncie, IN"	"Check out Marvel Legends Eternals BAF Gilgamesh + KRO, Ajax &amp; Thena 11 Figure Set-NIB VHTF "	o	n
1.4613E+18	2021-11-18 12:02:07+00:00	Steve Games	"Hollywood, CA"	"I wonder why-
#TheSexLivesOfCollegeGirls #StarTrekDiscovery #Blockchain #Eternals #HaloInfinite #HaloInfinitemultiplayer #JusticeWorldTour #paytmlisting #PayTmIPO #SpiderManNoWayHome #sonkoleaks #usdtry #animation #WomenWhoCode #amwriting #amreading #indiedev #gamedev #scifi #art "	o	n
1.4613E+18	2021-11-18 12:00:10+00:00	Edith🍄	"Scotland, United Kingdom"	Round 2 #Eternals 	o	p
1.4613E+18	2021-11-18 12:00:03+00:00	Comscore Movies UK & Ireland	London	"WEDNESDAY'S TOP 5 FILMS FOR THE UK &amp; IRELAND:

1 - #Eternals  
2 - #NoTimeToDie 
3 - #Dune 
4 - #Spencer 
5 - #VenomLetThereBeCarnage"	o	p
1.4613E+18	2021-11-18 11:56:54+00:00	WarriorQueen666		"Henry Cavill's Superman VS Richard Madden's Icarus from Eternals, who would win?? #Marvel #DC #HenryCavillSuperman #RichardMadden #Eternals "	e	n
1.4613E+18	2021-11-18 11:53:00+00:00	50isthenew21		"Notes for #Eternals 2: More @joliestweet #Thena, bring back #Gilgamesh, let @kumailn #Kingo bring the funny! @LaurenRidloff #Makkari + @BarryKeoghan #druig = YES! @gemma_chan #Sersi is super sexy even w/ dufus @KitHarington10 (he's the new #Blade ?!?) So, 2023 premier? #HarryWho? "	c	p
1.4613E+18	2021-11-18 11:51:08+00:00	cleo🧣	olivia | doja | taylor	angelina is so gorgeous #Eternals	c	p
1.4613E+18	2021-11-18 11:50:43+00:00	achimochi1007 (あちもち1007)	Tokyo	Just saw #Eternals here in Tokyo - this is my favorite #MCU movie of all time 💖 the story was captivating 🤩visuals were stunning 😍 #ChloeZhao delivers a masterpiece and I LOVED the acting #Diversity ❣️@TheEternals 	a	p
1.4613E+18	2021-11-18 11:46:08+00:00	Nu Metro	South Africa	"#TODAY is the last day to experience Marvel Studios' #Eternals in #NuMetroXtreme! When the savage and untameable Deviants threaten planet Earth, the 'Eternals' bring the fight to save humanity on the Nu Metro BIG SCREEN. 

Book Tickets Now &gt;&gt; "	p	n
1.4613E+18	2021-11-18 11:44:55+00:00	⧗ ❝MellC saw ETERNALS twice	Olympia	"Couple with bestie !! ☺️💖
.
.
#DRUKKARI #Druig #Makkari #Eternals "	e	p
1.4613E+18	2021-11-18 11:42:40+00:00	Rob Doyle // Caricaturist	"Liverpool, Merseyside, UK"	I went to see Marvel’s Eternals last night. It was okay. Was pleasantly surprised when they introduced Mossop from The Riddlers. #marvelseternals #Eternals 	o	n
1.4613E+18	2021-11-18 11:35:33+00:00	Maxus Mall & Cinemas	Mumbai	"Which one is in your watch list this weekend? 

#MaxusMall #MaxusCinemas #Malls #Cinemas #MiraRoad #Bhayander #Shopping #Borivali #FoodCourt #Restaurant #BigBazaar #Pantaloons #Games #Gamezone #Celebration #Birthday #Anniversary #Eternals #Sooryavanshi "	o	n
1.4613E+18	2021-11-18 11:31:40+00:00	RandyAkbarssh		"Couple zone 👥! 
#Eternals 
#ramen 
#caffeine 
Sunday 14 Nov 2021 "	e	p
1.4613E+18	2021-11-18 11:30:45+00:00	🍯Rifann__	"Surakarta, Jawa Tengah"	"Same outfit
Different place
Different movie
Different person
#Eternals "	o	n
1.4613E+18	2021-11-18 11:30:00+00:00	Gwyn Hall	Neath	"#thursday
Here are today's listings!
Ghostbusters: Afterlife (12A) 12.30, 17.00 &amp; 20.00
Eternals (12A) 16.00 &amp; 19.30
Spencer (12A) 13.00, 16.30 &amp; 20.15

"	o	n
1.46129E+18	2021-11-18 11:24:00+00:00	Steve Hayhurst		"Time to watch #Eternals first of my birthday double header, next is #GhostbustersAfterlife"	o	n
1.46129E+18	2021-11-18 11:14:39+00:00	MartinReese 👽 The Sci-Fi Guy™	"Cleveland, Ohio"	"I thoroughly enjoyed #Eternals and I applaud them for doing something different and opening some new intriguing possibilities. It's rather obvious that the MCU has a  plan and really doesn't care what Rotten Tomatoes or any other film critic site thinks,😃 "	o	p
1.46129E+18	2021-11-18 11:11:00+00:00	Indian Box Office	India	#Eternals crossed 30 cr nett in India so far. The final lifetime targets 35 cr. It is a decent box office run for this film in India. 	m	n
1.46129E+18	2021-11-18 11:09:03+00:00	Ben Hutchinson		#Eternals is one of the best films in the MCU 	o	p
1.46185E+18	2021-11-19 23:57:22+00:00	Hope Lowery		@McDonalds did Don Lee dirty with this toy #Eternals #toyfail 	o	n
1.46185E+18	2021-11-19 23:56:36+00:00	Global Nihilist		"#Eternals was exceedingly dull and and overall an unenjoyable slog to sit through. It has its good moments, but mostly boring and too long for what it is."	o	x
1.46185E+18	2021-11-19 23:56:25+00:00	Alis Adventures	United Kingdom	Damn Sersi be having that Ghandi pussy #Eternals	e	p
1.46185E+18	2021-11-19 23:55:32+00:00	Peter Dao	"Triple D, Third Coast"	#Eternals was a pretty good movie.	o	p
1.46185E+18	2021-11-19 23:55:17+00:00	🌙	she/her | 20	"#DRUIG: after dark
#Eternals "	e	n
1.46185E+18	2021-11-19 23:53:47+00:00	Watch Closely Podcast 🍿		You guys... co-host Ernie has finally seen #Eternals 	o	n
1.46184E+18	2021-11-19 23:49:51+00:00	Wilfredo Vargas	"Orlando, FL"	"@MarvelStudios Please, Please, Please do not make another @TheEternals movie!!!! It was trash!!!! Throw this one in the garbage and keep on. 26 homeruns and 1 strikeout is pretty good anyway!! #eternals #trash"	o	x
1.46184E+18	2021-11-19 23:41:52+00:00	Phil Jones	Bowie MD	Oh shit that was Blade  😳 #Eternals	p	n
1.46184E+18	2021-11-19 23:38:48+00:00	Marvel Contest of Champions	"Vancouver, BC"	Inspired by Marvel Studios' Eternals; Sersi’s story is revealed in this episode of Marvel 101 #Marvel #Eternals #Sersi 	e	n
1.46184E+18	2021-11-19 23:36:38+00:00	Jamie	"Scotland, United Kingdom"	"That Eternals film was a amazing.

Must watch if your into Marvel films👍🏻#Eternals"	o	p
1.46184E+18	2021-11-19 23:35:54+00:00	The Dave Cave		"Finally seeing #Eternals

Let’s see what the fuss is about."	o	n
1.46184E+18	2021-11-19 23:35:27+00:00	Frederick Weaver	Washington DC	"@Luiz_Fernando_J @UnproblematicMr I really enjoyed #Eternals But it will be jarring if you expected more #StarWars and less complex, adult sci-fi like 2001, #TheExpanse or #Foundation"	o	p
1.46184E+18	2021-11-19 23:32:36+00:00	Caos Paralelos	Multiverse	"#Eternals, al fin. "	o	n
1.46184E+18	2021-11-19 23:32:35+00:00	Meher	Home | she/her	Makkari and Druig stole every scene they were in! I want a Disney+ series just based on their adventures tbh #Eternals	e	p
1.46184E+18	2021-11-19 23:32:32+00:00	Alex Carrejo	"Houston, TX"	"I saw #Eternals today. I thought it was alright. It was visually unique, I thought the characters were interesting, and I’m very intrigued by where they can go from here. It felt a little long, I could’ve used some more laughs, &amp; I didn’t think they committed to the twist enough."	a	n
1.46184E+18	2021-11-19 23:24:53+00:00	w	catholic • loki × lang	"druig spin-off please 

#Druig #Eternals "	e	n
1.46184E+18	2021-11-19 23:18:28+00:00	🎃 spooky trash	TVA	Seeing #Eternals tomorrow and #Venom2 on Sunday! Finally catching up on marvel content!	o	n
1.46184E+18	2021-11-19 23:18:18+00:00	C-dUb		Great article about #AsianRepresentation in media. Possible spoilers about #Eternals 	o	n
1.46184E+18	2021-11-19 23:17:32+00:00	Anna Graham	Newcastle	The #Eternals was absolutely amazing ❤️	o	p
1.46184E+18	2021-11-19 23:16:03+00:00	Big Mike/#TEAMCRAZY	"39.425301,-75.231585"	"Movie night with @banana_nut18  phone "" DO NOT DISTURB "" in 5 . 4 . 3 . 2 ..... #Eternals "	o	n
1.46184E+18	2021-11-19 23:15:48+00:00	Alan	"Sutton, surrey"	"Finally saw #Eternals as well and I did had a few issues, I think Chloe Zhao is a great director but this film showed her flaws. Nomadland and Eternals are very different films but I did really like it. Wasn't as bad as I heard or was told."	o	p
1.46183E+18	2021-11-19 23:10:29+00:00	Doris High	"Illinois, USA"	I’m sorry externals was not as bad as what the critics said. Like Y’all think Thor 2 is as better…. I liked the movie. #Eternals	o	p
1.46183E+18	2021-11-19 23:05:09+00:00	Maxine Park	"Los Angeles, CA"	This #Eternals #USB drive might be one of the coolest pieces of swag 🤩 #MarvelStudios #MCU 	p	p
1.46183E+18	2021-11-19 23:04:34+00:00	Xeno Comics 		After watching The Eternals I can say after giving a considerable amount of time and energy not to mention have a recollection of thoughts that with no doubt the movie was meh. That’s the nicest way to put it. #Eternals	o	x
1.46183E+18	2021-11-19 23:00:54+00:00	Brendan	"Blundellsands, Liverpool, UK"	"Went to #Eternals tonight. 

New set of characters, I reckon it was alright."	o	n
1.46183E+18	2021-11-19 23:00:38+00:00	Christina's chaos magic	CLT ➡️ ROA	"Join us for a discussion about #Eternals

"	o	n
1.46183E+18	2021-11-19 22:58:17+00:00	SJWJamesBond Wants Nazis Banned ︽✵︽ Agent of GIRL	West Virginia 	I think the women of #Eternals are awesome but I crush on these four a lot as well. #Sersi #Ajak #Makkari #Thena 	e	p
1.46183E+18	2021-11-19 22:57:13+00:00	Peter Gatt	Melbourne Australia	#ReturnoftheKnee Now seated for #Eternals 	o	n
1.46183E+18	2021-11-19 22:56:58+00:00	クオリチーノ💖		"Makkari and Druig.
That's the tweet.
#Eternals"	e	n
1.46183E+18	2021-11-19 22:55:07+00:00	s.		#Eternals And I know Richard Madden can be more charming than he was plying Ikaris.	c	p
1.46183E+18	2021-11-19 22:54:26+00:00	Ebontis	"Dallas, TX"	Finally getting around to seeing #Eternals tonight.	o	n
1.46183E+18	2021-11-19 22:49:30+00:00	Paul	"Lives Wakefield, works London."	@gemma_chan is fantastic in #Eternals As good as she is in Humans. Stole the show amongst a very strong cast.	c	p
1.46183E+18	2021-11-19 22:46:35+00:00	ᴋᴀʀᴀ	ᴀᴜ ʀᴘ┊ᴛʀᴀᴠᴇʟᴇʀ┊ᴛᴀᴋᴇɴ┊ᥫ᭡	Not many are talking about the #Eternals. Was it not that good? It’s not all the rave on my twitter side when it came out.	o	n
1.46183E+18	2021-11-19 22:40:31+00:00	*JaiLee*🇨🇴	"Hartford, CT"	"@UPDATESETERNALS Both of Ajak's outfits looked AWESOME..
Yet,I do like the 2nd one better.
#SalmaHayek #Ajak #Eternals"	a	p
1.46183E+18	2021-11-19 22:39:22+00:00	Miss D. 📚 🎀 📺 🎬	East Coast	Seeing #Eternals tomorrow so I'll check out the vibes then. 😊 	o	n
1.46183E+18	2021-11-19 22:37:30+00:00	yaz		thena would definitely use this #Eternals 	e	n
1.46183E+18	2021-11-19 22:37:14+00:00	Elena.		"Tell me you’re a fan of Harry Styles… without telling me, you’re a fan of Harry Styles. ♡ #StarFox #Eternals #HarryStylesLoveOnTour "	h	p
1.46183E+18	2021-11-19 22:36:06+00:00	Michael A.M.	"Sacramento, CA"	"YOU KNOW I'M RIGHT!!
.
.
#comics #comicbooks #marvel #mcu #superhero #eternals #harrystyles "	h	p
1.46183E+18	2021-11-19 22:35:48+00:00	Heath Stewart	"Kirkland, WA"	"Finally got around to watching the #Eternals with my wife. Pretty good, though hearing Kit Harrington say, ""I love you, Sersi"" (different spelling, of course) was a bit unsettling."	p	p
1.46183E+18	2021-11-19 22:33:40+00:00	⚡ㄒ卄ㄖ尺⚡	Bangladesh 🇧🇩	A new #Eternals still has revealed a clear look at the #MCU's #PipTheTroll: 	e	n
1.46182E+18	2021-11-19 22:33:01+00:00	Jasmine	USA	"Here is my review (finally) for #Eternals. It's on the long side (I counted over 4,000 words). I had a lot to say about this special film. 

"	o	n
1.46182E+18	2021-11-19 22:30:32+00:00	cloud9🏴‍☠️		it's such a shame that a glimmer of hope (#Eternals) can be snatched away by cruel reality like the rittenhouse verdict	o	x
1.46182E+18	2021-11-19 22:30:12+00:00	Damodar Cinemas	Suva & Lautoka	"The Eternals have arrived. Experience Marvel Studios' #Eternals(Y13+) today, only in cinemas.  Get tickets : "	o	n
1.46182E+18	2021-11-19 22:03:55+00:00	Eevee | Ready for Spider-man:NWH!!🕷🕸🏳️‍🌈	Earth-616	Definitely the best experience watching #Eternals has been today watching the movie again in #DBOX	o	p
1.46182E+18	2021-11-19 22:00:16+00:00	Helen Carless	"Cardiff, Wales"	"Fantastic customer service from @ODEONCinemas Cardiff, the 7pm showing of the new #Eternals film was rubbish quality, so the manager provided options to sort it out. No fuss or complaints needed 👏"	o	n
1.46182E+18	2021-11-19 22:00:05+00:00	Radar Online		"#AngelinaJolie's son #PaxJoliePitt showed up to support his mom at a premiere after skipping the #Eternals openings.
"	c	n
1.46182E+18	2021-11-19 21:59:26+00:00	Top Personnages Marvel		"Gilgamesh vs Thena

#TheEternals #Eternals #Gilgamesh #Thena #MCU #Marvel #duelmarvel"	e	n
1.46182E+18	2021-11-19 21:59:15+00:00	N Von Ho	Terf Island	@THR WARNING! #Eternals SPOILER in article	o	n
