id,text,created_at,author,location
1461742744746012673,This goes along with my blog post about the #Eternals - ,2021-11-19 17:06:42+00:00,O. Douglas Jennings,Chicago Area
1461742414830485506,"So, for those who saw The #Eternals, and without spoiling:

Is the Marvel marketing saying 'The MCU will never be t… ",2021-11-19 17:05:24+00:00,🌟 Ezereal 🌟 #SMTV is finally here!,"Earth, Milky Way"
1461741915544690698,Still waiting for the Kingo cut of #Eternals ,2021-11-19 17:03:25+00:00,Anthony Meleo,"United States, Space "
1461741802982031360,"I WILL go watch the #Eternals this weekend, by myself if I have to",2021-11-19 17:02:58+00:00,Mustachioed puta,"Ontario, CA"
1461741441445736462,"#Eternals so good, watching it a second time😁🎉",2021-11-19 17:01:32+00:00,The GameVerse,United Kingdom
1461741419006242821,Halo by Beyoncé is what Sound in my mind every time I see this #ETERNALS #Makkari #Druig ,2021-11-19 17:01:26+00:00,santa's favorite Elf🧚‍♀️🎄(Shar),Costa Rica
1461741341914894337,Experience a luxurious ride of the first-ever 2022 #Lexus #IS500 before settling into your movie theater seat for a… ,2021-11-19 17:01:08+00:00,Fresno Lexus,"Fresno, CA"
1461741248360951809,"#TheFullLid - 5th November 2021 - Happy Friday! Its our fifth birthday! To celebrate we chat to @geeksyndicate, loo… ",2021-11-19 17:00:46+00:00,Alasdair Stuart,UK
1461740318051680258,Eternals: Marvel Finally Reveals Harry Styles’ Poster! ##Eros ##Poster #Eternals #HarryStyles ,2021-11-19 16:57:04+00:00,Animated Times,United States
1461740172089999364,One thing I gotta say about the #Eternals movie is I could've done without a couple of superheroes shagging in the… ,2021-11-19 16:56:29+00:00,SUZI 🖤,"South West, England"
1461738816042160137,This scene #druig #eternals #barrykeoghan #marvel #mcu ,2021-11-19 16:51:06+00:00,Best of marvel,Avengers Tower
1461738547078180870,Wrote a review on #Eternals for @RobotRepublic_! Go check it out. What did you think of it if you’ve seen it? If yo… ,2021-11-19 16:50:02+00:00,Odhrán Johnson,Sligo/Belfast || he/him
1461737884256546818,"Seen #Eternals yet?

What did you think? Worth the cinema trip? Let us know in the comments.

Here's @OdhranJohnson… ",2021-11-19 16:47:24+00:00,Robot-Republic.com,The Robot Republic 
1461737528520855556,"my beautiful, beautiful Makkari #Eternals ❤",2021-11-19 16:45:59+00:00,ᴊᴏᴀɴᴀ ‎⧗ :),Portugal
1461737502419660819,Very impressed with @omniplexcinema in @mahonpointsc for scanning our digital Covid certs on the way in👍🏻 #Eternals,2021-11-19 16:45:53+00:00,Fiona O' Gorman,Cobh…..Ireland!
1461737282122117125,"Taking over after #CaptainAmerica was a lot of responsibility for him.

I guess there's an Ikaris in all of us.

(E… ",2021-11-19 16:45:00+00:00,Naqeeb⁷,Hope World 💜🌏
1461736780474904578,"The MCU's Deviants Change Is The #Eternals Biggest Marvel Mistake

",2021-11-19 16:43:00+00:00,Arctic Ninja Paul,Alaska
1461736566250885127,"Me watching Paper Boi in #Eternals 
They did my man dirty 😵 ",2021-11-19 16:42:09+00:00,егʟ,PLTN Winden
1461736001244569602,"So, I saw #Eternals last night finally. All I wanna say is… after all these years I understand the whole @Harry_Styles thing 🥵😂",2021-11-19 16:39:55+00:00,Nathan Luna,"Los Angeles, CA"
1461735925554290691,#ETERNALS :you’re only still alive because i made a promise... ,2021-11-19 16:39:37+00:00,anne | 📖:it,📺:modern family 
1461734043515502594,"Members of the cast of Marvel Studios’ Eternals have been filmed reacting to their LEGO minifigures, including what… ",2021-11-19 16:32:08+00:00,Brick Fanatics,United Kingdom
1461733922836922368,"#Eternals
Worst marvel movie ever made
Anjelina jolie 😍😍
Visuals 👌👌
2.5±0.25/5",2021-11-19 16:31:39+00:00,Nobody,somewhere peacefully
1461733263332892674,"Good Morning to everyone except Sprite. After stabbing Sersi, she can hit her pinky toe on the foot of the bed for… ",2021-11-19 16:29:02+00:00,Power play podcast,"California, USA"
1461733231900991493,"#Eternals spoiler 

-
-
-
-
-
-
-

Loki and Ikaris (if they count) ",2021-11-19 16:28:54+00:00,Adi ♥️’s the safe space gc | WATCHED ETERNALS,
1461733038497349638,"#Eternals  was lovely, but it’s definitely a “set up a new world/phase” kinda movie, because you leave with more questions nje 🤣",2021-11-19 16:28:08+00:00,Busie Mabuza,
1461732833727168516,"If the #Eternals were supposed to protect humans, why didn't they do so against Thanos. Since they were present in that timeline. #Marvel",2021-11-19 16:27:19+00:00,The Silang Marak,Earth
1461732802035019784,Because there are soo many characters they all seemed like they had a small role in the film but personally Don Lee… ,2021-11-19 16:27:12+00:00,Jammy,
1461732750336004101,"well, he is perfect without even trying bcs he is harry styles 🤪 #Eternals",2021-11-19 16:27:00+00:00,Leanny Badiana N,visitindonesia 🇮🇩
1461732193512816642,Deviants and Deviations - an #Eternals discussion on this week's Show Me the Meaning episode! Listen here… ,2021-11-19 16:24:47+00:00,Show Me the Meaning! LIVE!,"Los Angeles, CA"
1461732117251903488,"after watching eternals here is my conclusion i think the flash will solo eternals 😈

#Eternals vs #TheFlash",2021-11-19 16:24:29+00:00,bigfanboi,
1461732057525080064,For a movie that got such bad reviews Eternals was not a bad movie at all! Really enjoyed it #Eternals,2021-11-19 16:24:14+00:00,Bo,"Tucson, AZ"
1461730514755362834,"My idol ❤️❤️❤️❤️

 #GemmaChan #Eternals  #EternalsSersi #Sersi  #Marvel ",2021-11-19 16:18:07+00:00,Gemma Chan Fan ❤️,
1461729885185986566,‘Eternals’ Reaches $300 Million at the Box Office! ,2021-11-19 16:15:36+00:00,MickeyBlog.com,"Orlando, FL"
1461729437918142465,"#Eternals spoilers

yo i'll cry when ajak remembers ikaris k-worded her okay bye",2021-11-19 16:13:50+00:00,ajak's spouse ( real !! ),madden nation&& medici ambassador ╱ demi's guardian ;; jan's tea mate ;; rho's gifs stan. 
1461728398359752707,"#MoonKnight: cooler than any MCU hero yet

#Eternals: more powerful than any MCU hero yet

#Blade: cooler than any… ",2021-11-19 16:09:42+00:00,Nate Olshan,"Lakewood, CO"
1461727884226318343,Who did it better? #MarvelStudios #Eternals ,2021-11-19 16:07:39+00:00,Sheldon,
1461727329638572035,"It‘s Friday Night and I feel allright! 
Kinotime! #Eternals #LastNightInSoho ",2021-11-19 16:05:27+00:00,Tommy Mcginnes85,Gotham City
1461727124805410819,Going to see #Eternals again today. Really excited. ,2021-11-19 16:04:38+00:00,Isaac ⊗,In Glamourous California 
1461726399300091912,Can we talk about how bone chilling it was to see Tiamut rising in #Eternals 😰,2021-11-19 16:01:45+00:00,Brandon Haworth,
1461725939138584583,Nonton #Eternals !!!!!!!!!!,2021-11-19 15:59:56+00:00,kana,
1461725794347094017,"Waiting for the interval to end in the cinema

#Eternals",2021-11-19 15:59:21+00:00,Bhim Bhalla,
1461725745961656330,"CHLOE DROP BARRY’S STUNTS FOOTAGE

WE NEED TO SEE THAT FOOTAGE 

#Eternals #Druig",2021-11-19 15:59:10+00:00,Ale 💜,Somewhere 
1461725167843901441,"This is beautiful, want to see both of them in future films. 😍💖💖 #Makkari #Druig #Eternals ",2021-11-19 15:56:52+00:00,$aty∆m ♪,From Earth
1461724415075315713,"“#Eternals jelek, kembalikan dua jam gue!” Thats what a dumbass would say. Go check it out if you havent! Beside so… ",2021-11-19 15:53:52+00:00,Headless Torso,State of Mind
1461724110908637184,I WANNA WATCH #Eternals ON IMAX SO BAD,2021-11-19 15:52:40+00:00,Swift Olsen,
1461723599455371272,Had to draw them because they’re adorable &amp; make me happeh ;-; #Eternals #Druig #Makkari #procreate ,2021-11-19 15:50:38+00:00,𝙅𝙖𝙯𝙯𝙮 狼,"Ohio, USA"
1461723491066068992,The parallels between these two posers! 🥰 #BlackWidow #Thena #Eternals ,2021-11-19 15:50:12+00:00,Cole Hughes,
1461723435814436868,Eternal just released into theaters recently &amp; @GenevieveNylen &amp; I have a lot to say about it. Take a listen to tod… ,2021-11-19 15:49:59+00:00,Linsay Rousseau (She/Her),"Los Angeles, CA"
1461722367315836930,#LaurenRidloff and #BarryKeoghan on #ChloeZhao's attention to little details about #Druig (bangs and leather jacket… ,2021-11-19 15:45:44+00:00,drukkari supremacy,
1461721249743310850,"#Eternals is Big Movie. My favorit 
#Marvel #UCM",2021-11-19 15:41:18+00:00,Mary,Francia
1461720134553415692,Heard Assternals isn’t any good ? #Eternals,2021-11-19 15:36:52+00:00,IssueHigh,Love Affair Out Now ! ❤️ 
1461719828280975363,"@Harry_Styles for Eros, Thanos’ brother! I’ll take that 🤩 #Marvel #Eternals",2021-11-19 15:35:39+00:00,Suresh Rajan,"Kerala, India"
1461719517801951234,Loved the visuals. #Eternals ,2021-11-19 15:34:25+00:00,𝐀𝐥𝐞𝐱,
1461718544249331720,"Just watched

#GhostbustersAfterlife it was better than the last one.

#ShangChi it was okay

and #Eternals it was boring

LOL!",2021-11-19 15:30:33+00:00,KABALYERO 🇵🇭🎮🕹️🚀🖖,Tweeting From Home!
1461717969462042625,"Who would’ve imagined we would be getting 4 #MCU movies in the same year? #Eternals  is their latest entry, &amp; as pe… ",2021-11-19 15:28:15+00:00,Movie Matrix Podcast,"Arkansas, USA"
1461717017011101698,All special effects used in the right amount and with so much finesse in this details! Specially Thena’s weaponry 🤩… ,2021-11-19 15:24:28+00:00,Pam⁷ ✨ Yours 🐹,Jimin’s pocket
1461716726437998604,"Watch Eternals Full Movie Free HD Streaming | Where To Watch Online Free

Link Free Here: @eternalsfreehd… ",2021-11-19 15:23:19+00:00,Sports Hub,United States
1461716653658550278,"What movie should I see this weekend?

#movie #weekend #movienight #GhostbustersAfterlife #kingrichard #DUNE #Eternals",2021-11-19 15:23:02+00:00,Cami - NWH era 🕸🕷,DC and hopefully one day LA!
1461713910956843008,Movie with my 2 fav men🤍 #Eternals,2021-11-19 15:12:08+00:00,Laxmi Rajan 🐅 | துர்கா |,Singapore
1461712904042864647,"So, did anyone else get the impression that, in #Eternals Thena and Gilgamesh had an ace relationship? Like, their… ",2021-11-19 15:08:08+00:00,🍗Felicia Skye🔞,The PNW
1461712741022978057,"#eternals spoilers
.
.
.
.
.
🥵🥵 ",2021-11-19 15:07:29+00:00,spooky vanessa 🎃🦇,"""a bit of both"" - loki 🏳️‍🌈"
1461712312990056455,"I’m not sure when this weekend I’ll have time to finally check out the new #CowboyBebop, but given how much I ended… ",2021-11-19 15:05:47+00:00,Jay Thomas,
1461712203606806536,my new morally questionable fav man😍 #Druig #Eternals ,2021-11-19 15:05:21+00:00,nerea🦋,
1461710959605694475,"We’ve been waiting for them, and they’re finally here! 🔥🔥🔥 

#Eternals #Marvel #LEGO ",2021-11-19 15:00:24+00:00,LEGO,"Billund, Denmark"
1461706708602916872,"lmao this is so true for #thena 🤣

#Eternals ",2021-11-19 14:43:31+00:00,Searching...,
1461705306694504456,#TheEternals #Eternals my goddess of war is so fcking ethereal,2021-11-19 14:37:56+00:00,ㅂ,Yeaji's embrace
1461704239374163968,"Oh my God, I’m still reeling from all the Gemma Chan content in the #Eternals. 

I felt so blessed, the theater fel… ",2021-11-19 14:33:42+00:00,Margaux Flores,"Tokyo, Japan"
1461703572534358016,Watching #Eternals,2021-11-19 14:31:03+00:00,вαвυ,Bed..
1461703343315824643,"The critical thrashing and the poor box office for Marvel's #Eternals is bad enough, but @AviGreen1 highlights one… ",2021-11-19 14:30:08+00:00,Bleeding Fool,
1461703311531208707,"Tasty Dinner idea for the day👉Baingan Aaloo 

To know more, Join our 3 Days FREE Nutrition Class today! Register he… ",2021-11-19 14:30:01+00:00,FitnessMana,
1461703161543118851,"Seeing #Eternals again tonight, looking forward to it :) ",2021-11-19 14:29:25+00:00,Ben Rolph / TheDCTVshow,"London, England"
1461702594192048131,he's in #Eternals . pretty sure he gets to keep his role in the americanized train to busan remake ,2021-11-19 14:27:10+00:00,Z. Gates,"Selangor, Malaysia"
1461700974729433093,bts  tom holland  zendaya #Eternals                   #zendaya                   #spidermannowayhome   … ,2021-11-19 14:20:44+00:00,fancams,
1461700721477242882,"Its not worth it, the characters superpowers are all stolen from DC Comics, Marvel just ran out of ideas after Stan Lee. #Eternals",2021-11-19 14:19:43+00:00,🕷🕸,Abu Dhabi 🇦🇪
1461700190113452041,#Eternals : Some food for thought... This THREAD: ,2021-11-19 14:17:37+00:00,Alfonso Espina,"Yongin, South Korea"
1461699951256166401,Druig’s the best Eternal. I love that man. #Eternals #Druig,2021-11-19 14:16:40+00:00,Sarah | BLM,She/Her
1461698273023037447,"#Eternals is one of the #MCU’s best films, with an interesting backstory that make the characters different to othe… ",2021-11-19 14:09:59+00:00,🏳️‍🌈Entertainment Talk #BLM,"London, England"
1461698239598628865,Painting of sprite from marvels #eternals ,2021-11-19 14:09:52+00:00,Samson Adebayo ( Mandem),Where i am
1461696788444991494,Don lee #EternalsGilgamesh from #Eternals is my new crush that man is fucking sexy.,2021-11-19 14:04:06+00:00,MazzLo,Ireland
1461696424907878409,We're immensely proud to have worked together with award-winning director Chloé Zhao on Marvel's new blockbuster… ,2021-11-19 14:02:39+00:00,Goodbye Kansas Studios,"Stockholm, Sweden"
1461696205025591297,It’s November and while many of us have already gotten into the holiday spirit (we don’t blame you!) there are stil… ,2021-11-19 14:01:46+00:00,STYLE Canada,Canada
1461696155478536194,“The Eternals” will portray hearing loss as a superhero power in the next Marvel movie! #hearingloss #marvel… ,2021-11-19 14:01:35+00:00,Pinnacle ENT Associates,Philadelphia area
1461696116165070851,"The Millionaire Lifestyle of Richard Madden 
.
.
👉Watch the Full Video: ",2021-11-19 14:01:25+00:00,The Rich Life,
1461695854776098821,Friday at the movies --&gt; ,2021-11-19 14:00:23+00:00,Amagansett Chamber,"Amagansett, NY"
1461694395246276612,Out for a movie... @TheEternals #Eternals ,2021-11-19 13:54:35+00:00,Baz_afridi_78677,"Hyderabad, India"
1461693902721671168,@TheSciBabe Yes. #Eternals would have been better as a Disney plus series taking it’s time to get to know all those characters.,2021-11-19 13:52:38+00:00,Chris Gore,"Pasadena, CA"
1461693777584795650,"Here we go
#Eternals ",2021-11-19 13:52:08+00:00,Zerapah Minum Teh Kotak 🦒🍵,
1461692767055273985,"Now showing here at the locally owned and operated Brockport Strand Theater are #GhostbustersAfterlife,… ",2021-11-19 13:48:07+00:00,brockportstrandtheater,
1461692528760135682,"This week we're talking about #Eternals Both the ups and the downs, because this one is just not resonating with ei… ",2021-11-19 13:47:10+00:00,School of Movies ✊🏾🏳️‍🌈🏳️‍⚧️🇪🇺,Lincolnshire
1461691676221706244,Our 2 newest movies now showing here at The Geneseo Theaters are #GhostbustersAfterlife and #KingRichard.  Also sho… ,2021-11-19 13:43:47+00:00,Geneseo Theaters,"4180 Lakeville Rd, Geneseo, NY"
1461691603295162375,#Eternals was sick,2021-11-19 13:43:29+00:00,Lucas,
1461691448647163907,#Eternals but Ikaris is the weird millennial who doesn’t know how to use social media ,2021-11-19 13:42:52+00:00,Parker’s Celebrating Ikaris’s Bday!!,They/Them • 22
1461690584968486912,"Nice project
@DreamSwapNews @ChineseBtc @yield_bsc @PiCoreTeam @CryptoMoonBsc @yield_bsc #Bitcoin #Eternals #Ethereum #lockdown",2021-11-19 13:39:27+00:00,komal bhoyar,India
1461690444136525824,"Arharia! Ever my brother, ever a King. 👑🐅 #Tiger #TigerKing #Eternals ",2021-11-19 13:38:53+00:00,Shashi The Tiger in Green Jungle 🐅🐯🔥,
1461689572765704203,Our 2 newest movies now showing here at The Canandaigua Theaters are #GhostbustersAfterlife and #KingRichard.  Also… ,2021-11-19 13:35:25+00:00,Canandaigua Theater,3189 County Road 10
1461689352719933445,Our 2 newest movies now showing here at The Auburn Movieplex are #GhostbustersAfterlife and #KingRichard.  Also sho… ,2021-11-19 13:34:33+00:00,Auburn Movieplex 10,"360 Grant Ave, Auburn, NY"
1461689054399971340,I’m sorry but the fighting choreography in this movie is the best than all of MCU fights ever did. Not only it’s go… ,2021-11-19 13:33:22+00:00,Muhammad Bilal,
1461688807036579841,"Ik I’m super late BUTTTTT OMG ETERNALS!!??!??????!!!!? 
Pls What a fucking movie ?!???ANDDDD BRO THE POST CREDIT SC… ",2021-11-19 13:32:23+00:00,Disha,"Chennai, India"
1461688463116361731,"I really enjoyed #Eternals - sure, it wasn't perfect, but great visuals, nuanced and complex relationships, genuine… ",2021-11-19 13:31:01+00:00,Sara Hill,"Sheffield, England"
1461687921753350155,The casting for #Eternals was thought through 👏🏽 ,2021-11-19 13:28:52+00:00,Aaliyah Harris,"London, England"
1461687233237422087,"Spoiler #Eternals 

Btw la scena dove Druig dice ad Ikaris ""are you trying to charm me or threat me"" 😏",2021-11-19 13:26:07+00:00,atøm 🏳️‍🌈 batfam,"Wayne Manor, Gotham Heights"
1461686621074604035,the beauty of #Eternals ,2021-11-19 13:23:41+00:00,h⎊ara loves druig🧣,anything for our moony 
1461684426572582919,Man the ETERNALS.. #Eternals #Sersi #Ikaris #KarunPatel,2021-11-19 13:14:58+00:00,Yee Jun,
1461683811192877056,Check out this podcast! Eternals Review … ,2021-11-19 13:12:32+00:00,AMOS 🎥🎮📚🎙,"Marietta, GA"
1461683011116806148,It's literally just clicked with me but in a lot of ways #Eternals feels like an MCU equivalent to Watchmen- flawed… ,2021-11-19 13:09:21+00:00,Tim Senna,Brum
1461682795361755143,"If you haven’t watched #Eternals yet then I suggest you do, like right now",2021-11-19 13:08:29+00:00,April,"West Midlands, England"
1461682723010064388,hello #Eternals ,2021-11-19 13:08:12+00:00,venka,she/her
1461680103914713094,"Eternals is beautiful. I loved it and it's totally different from the MCU formula. Epic fromm beginning to end

#Eternals",2021-11-19 12:57:48+00:00,Peter Venkman,"Krakow, Poland"
1461679917175824386,"SPIDERMAN (INTEGRATED SUIT) DELUXE VERSION

Reserva ",2021-11-19 12:57:03+00:00,WWW.TOYSTNT.COM,"11315, Santa Margarita"
1461679621015891969,omg im really excited for #Eternals jdlsjdksjsjs,2021-11-19 12:55:53+00:00,AM,
1461678929710772232,ive watched the #eternals and its worth it’,2021-11-19 12:53:08+00:00,°,
1461677912801878016,"When will #Eternals be available to watch on Disney+? You'll have to be patient.
by IAN SANDWELL
",2021-11-19 12:49:05+00:00,Is that TheReaIDjango? Of course it is..,Georgia NYC Texas Calif.
1461676883855114242,"The entertainment at your disposal. Book your tickets at your nearest Rajhans Cinemas. 
#MoviesOfTheWeek… ",2021-11-19 12:45:00+00:00,RajhansCinemas,
1461676716393390085,#SalmaHayek at #AMCTheatres in #Eternals #movie by D #ChloeZhao Enjoy at #AMC #Epic #Cinema #AMCNOTLEAVING… ,2021-11-19 12:44:20+00:00,Benedetto Alchieri,"Vaiano Cremasco, Lombardia"
1461676706431967237,"My review of Eternals, Volume 1: Only Death is Eternal: ",2021-11-19 12:44:18+00:00,Noel,"Bristol, UK"
1461675452305747980,"#DUBAI
2nd day for #BuntyAurBabli2 here in #UAE. Great number of shows, good occupancy despite tough competition fr… ",2021-11-19 12:39:19+00:00,Nishit Shaw,"Dubai, United Arab Emirates"
1461675273548619782,"Thnx to @shannonalxndra1 for alerting me to the fact I missed 1 end credit scene in #EternalsTH

I'm now booked in… ",2021-11-19 12:38:36+00:00,Sunshine ☀ Sarah☕☕,sunshinesarahxo@gmail.com
1461674758999724032,so..apparently..i have a type.. #eternals #druig #magneto ,2021-11-19 12:36:33+00:00,pao🌵druig lovebot,anypronouns//fan acc
1461674717509783552,"Check out the review of Marvel's #eternals on my blog! 
#recensione #review #Marvel ",2021-11-19 12:36:23+00:00,l'inaffidabile,
1461673510984634368,"#DISNEYPLUSDAY MARVEL EXPLOSION!!! + WEEKLY NEWS ROUND-UP | SNFS SUPER-CAST #26

#DisneyPlus drops a ton of #Marvel… ",2021-11-19 12:31:36+00:00,The Super (Not) Funny Show,
1461673007684927490,Watched #Eternals yesterday🥰 ,2021-11-19 12:29:36+00:00,Anii⁷ ☾ YOURS by JIN,she/her 
1461669417654366210,"Happy Friday - I was lucky enough to guest on @SchoolOfMovies episode on #Eternals, a movie a lot of people don't l… ",2021-11-19 12:15:20+00:00,Brendan of the Corn,Here and There
1461668699182710790,"Went to see #Eternals last night and can't see why reviewers rated it so low. Another great Marvel film
The Ikaris… ",2021-11-19 12:12:29+00:00,Josh | joshlmao.eth,"West Midlands, UK"
1461668625216151555,"Is #Eternals gonna be on #DisneyPlus at some point?

I really wanna see it, but I don't really care to go to theaters",2021-11-19 12:12:11+00:00,Black Pastor Hank,Baltimore
1461667710962524160,I just ordered the best drink at McDonald's today #Sprite #Eternals #EternalsSprite #MCU ,2021-11-19 12:08:33+00:00,Nightwing12,
1461666976988901385,"On my way to the cinema for see #Eternals for the third time, i’ve seen this kid posing for a photo in front of the… ",2021-11-19 12:05:38+00:00,marta | druig&makkari,"London, England.  she/her"
1461666238292131841,Ajak is giving her extra head to Thena for begging not to be killed #SalmaHayek #AngelinaJolie #Ajak #Thena… ,2021-11-19 12:02:42+00:00,Hiroshi,
1461665858359640064,"Eternals (2021) - Read 355 Movie Reviews 
Link: ",2021-11-19 12:01:11+00:00,Cinafilm,"Birmingham, England"
1461665176223195136,"So, my pathetic ass just cried because these are EVERYTHING.  #NoWayHome #SpiderMan #eternals #thena #whatif… ",2021-11-19 11:58:29+00:00,ǝısoɥ Ɩ osʇɐɥʇoƃʞ #Loki,ǝɔɐƖd ǝɥʇ ɹǝʌo ƖƖɐ
1461664693068648449,#Eternals was shit. So many religious undertones though,2021-11-19 11:56:33+00:00,Noel 2.0 🇦🇴🇿🇼,South London
1461664674630438915,#eternals  #druig  #makkari  #drukkari barry keoghan lauren ridloff mcu marvel universe ship drukkari fancam edit f… ,2021-11-19 11:56:29+00:00,🎞,
1461664599602876427,"🇮🇹 Italy Box Office

#Eternals will beat #NoTimeTodie the NEXT weekend ( 25-28 Nov). Lifetime gross Box Office Proj… ",2021-11-19 11:56:11+00:00,FranSpeech,"Granada, Spain "
1461664497689509891,"Spoilers for #eternals
.
.
.
.
.
.
.
.
.
.
.
Does this mean Black Knight will appear in the MCU Blade movie?! ",2021-11-19 11:55:47+00:00,Mr. Venom,"Melbourne, Australia"
1461664303564525574,"Things that I CANNOT BELIEVE STILL HAPPEN IN 2021.......

People leaving a Marvel movie before the credits are done… ",2021-11-19 11:55:01+00:00,Lissy (she/her)🕯,Naarm
1461664019031502851,"We’ll just been told by a marvel fanatic that the #Eternals is crap an he walked out , that’s a big shock !!!!",2021-11-19 11:53:53+00:00,mr _mysto,
1461662503277105153,"It had been a month since we got to record together, and it was a delight to get back on mic with @thisaeshaw and… ",2021-11-19 11:47:51+00:00,Matthew Vose,"Godalming, England"
1461660289062125573,Appreciation post for @Harry_Styles 😍 #Eternals ,2021-11-19 11:39:03+00:00,All About TV Series,
1461659376750583811,The can is a vital part of our felines' everyday hygiene. We should make sure to transform and cleanse the litter b… ,2021-11-19 11:35:26+00:00,kamal riko,nowhere
1461659315484479488,Watch the cast &amp; director talk about Marvel's Eternals in this week's Pearl &amp; Dean Premieres - brought to you by Ar… ,2021-11-19 11:35:11+00:00,Pearl & Dean,
1461658400408825861,#eternals is my favourite MCU piece post #EndGame 👌 ,2021-11-19 11:31:33+00:00,john,"Brisbane, Australia "
1461656247128793096,"#DuneMovie is edging closer to $100m, #Eternals has made $300m worldwide and #NoTimeToDie has passed $700m, shortly… ",2021-11-19 11:23:00+00:00,Cinema Limbo,"Lewisham, London"
1462077344022077455,So HAWTTTT OMG #Eternals ,2021-11-20 15:16:17+00:00,Gulainis 🦐,
1462077216104275980,"#SPRITE; #ETERNALS: ""feel like god"" ",2021-11-20 15:15:47+00:00,leti 𖤍 in love with brie,
1462075717827526662,"#Ikaris #Eternals 
Intellectuals be like: ",2021-11-20 15:09:49+00:00,Eternals Era,𓂀
1462074674330972161,@wedoAzure @disneyplus If you get chance watch #Eternals as well…really watch!,2021-11-20 15:05:41+00:00,Shabaz Darr,Bradford
1462074469091008524,Makkari and Druig were a far more compelling love story than cersei and Ikarus. #Eternals can’t wait for Makkari to… ,2021-11-20 15:04:52+00:00,🌙BeLikeLuna,
1462073323186229255,"#hawkeye comes out in 4 more days, and I finally get to see #eternals on my date today ☺️",2021-11-20 15:00:18+00:00,shianne comodo,New York 
1462072532627070985,Analysis by Sleep Cycle alarm clock. Download here: ,2021-11-20 14:57:10+00:00,Georgian Stanescu,Dublin
1462072027464888324,tbh druig &amp; makkari were the cutest 😫🥺 #DRUKKARI #Eternals ,2021-11-20 14:55:09+00:00,natasha 🏳️‍🌈 WATCHED ETERNALS,22 | she/her
1462066838460940289,the opening song for #eternals is perfect 💯🕰️,2021-11-20 14:34:32+00:00,©,
1462065627749924864,"Wait so how does Ego fit into the MCU now 
#Eternals",2021-11-20 14:29:44+00:00,Valor,Somewhere
1462062380385406984,"Just saw #eternals and despite some negative reviews, I really enjoyed it! Loving all the new #mcu content and look… ",2021-11-20 14:16:49+00:00,Nick Wallis,"Melbourne, VIC, AU"
1462059591227744265,#Eternals after work on Monday 🤩,2021-11-20 14:05:44+00:00,Nazreen Hassan,"Seria, Brunei"
1462059368728260611,"“we have watched and guided; we have helped them progress and seen them accomplish wonders. throughout the years, w… ",2021-11-20 14:04:51+00:00,ian | hannigram era,bi | he/they | 19 | asian 🇵🇭
1462059016675155982,"Please let me know what you think, as I’ve definitely read into this way more than I should have and could be very… ",2021-11-20 14:03:27+00:00,Kuroe?,
1462058301185687555,Does anyone know if #donlee is coming back as  #EternalsGilgamesh in a #Eternals sequel ?! ,2021-11-20 14:00:37+00:00,James A,"melbourne, australia"
1462057947274514432,no because Karun really stole the show i love him 😭❤️ #Eternals,2021-11-20 13:59:13+00:00,nai saw eternals,she/her | 19 | ifb!
1462057903062347776,"And I was never good at telling jokes, but the punch line goes
“I’ll get older, but your lovers stay my age”… ",2021-11-20 13:59:02+00:00,Azlan Said 🇵🇸🧣,Beaufort Sabah Malaysia
1462057660782714886,"Harry Styles showing up and being, just Harry Styles, is brilliant. #Eternals",2021-11-20 13:58:04+00:00,Louise,
1462057439688155136,"I love both but want to know the answer 😁
#Eternals 
#Sersi 
#Makkari",2021-11-20 13:57:11+00:00,Six Variant,Void
1462057071558356992,"@PopBase What’s crazy is that they (maybe SZA, too) survived Thanos’ Snap and were around long enough to be feature… ",2021-11-20 13:55:44+00:00,JT Li,Milky Way Galaxy
1462056985751437321,"@Vottomatic_ I enjoyed #Eternals. Also, I watched Last Night in Soho and it was just okay 🤷🏻‍♀️",2021-11-20 13:55:23+00:00,Andryana,"Kansas, USA"
1462054653038776321,#Eternals has earned $300M at the worldwide box office. ,2021-11-20 13:46:07+00:00,Movies Talk Official,"Mumbai, India"
1462053390632906753,Watched #Eternals ,2021-11-20 13:41:06+00:00,lala,she/her
1462053067205988359,"Mikasa as #Sersi 
Eren as #Ikaris 

Nothing, when I watched #Eternals they reminds me of Eremika
#Eremika… ",2021-11-20 13:39:49+00:00,lily | sleep,Lotus inn
1462052629933031426,"@BookMyShow + @TicketNew Shows Count For Tomorrow (21.11.2021) in #Madurai City 🎯

#Annaatthe - 23
#Aranmanai3 - 7… ",2021-11-20 13:38:05+00:00,Ashok (அசோக்) ™,"Madurai, Tamil Nadu, India"
1462050663848763404,"Saw Marvel's Eternals last night. I gotta say, I actually really liked the film. #Eternals",2021-11-20 13:30:16+00:00,Carter Lewis Donovan,Ontar
1462050634782461955,The way they look at each other is so beautiful. #Eternals #Ikaris #Sersi ,2021-11-20 13:30:09+00:00,Supercorp Is Eternal,The Movies
1462050478401937422,"Eternals in Portugal!
passing by the cinema and behold, what appeared to me
#eternals #Marvel #Cinema ",2021-11-20 13:29:32+00:00,Ariana_Pinto,
1462050190530121728,"Saw #ETERNALS last night. 
I liked it but thought it was too complex for a feature film. Think this would have made… ",2021-11-20 13:28:23+00:00,Michael David Glover,Narnia 
